part_a,part_b,similarity,distance,topology_distance,geometry_distance,shape_distance,size_distance,size_gate_failed,same_group
6,44,0.0,1.0,1.0,0.5791165632760827,0.8843671300580367,0.5015312640550377,True,False
6,45,0.0,1.0,1.0,0.5791165632760795,0.8843671300615941,0.5015312640550383,True,False
6,46,0.0,1.0,1.0,0.5791165632760809,0.8843671300603637,0.5015312640550383,True,False
6,47,0.0,1.0,1.0,0.5791165632760822,0.8843671300605891,0.5015312640550372,True,False
6,48,0.0,1.0,1.0,0.5791165632760821,0.8843671300569325,0.5015312640550387,True,False
6,49,0.0,1.0,1.0,0.5791165632760804,0.8843671300631211,0.5015312640550375,True,False
6,50,0.0,1.0,1.0,0.5791165632760793,0.8843671300550842,0.5015312640550379,True,False
6,51,0.0,1.0,1.0,0.5791165632760797,0.8843671300596049,0.5015312640550379,True,False
6,52,0.0,1.0,1.0,0.5791165632760736,0.884367130057543,0.5015312640550378,True,False
6,53,0.0,1.0,1.0,0.5791165632760796,0.8843671300596309,0.5015312640550375,True,False
6,54,0.0,1.0,1.0,0.5791165632760837,0.8843671300606452,0.5015312640550373,True,False
6,55,0.0,1.0,1.0,0.5791165632760774,0.8843671300616399,0.5015312640550383,True,False
6,56,0.0,1.0,1.0,0.5791165632760802,0.8843671300583282,0.5015312640550379,True,False
6,57,0.0,1.0,1.0,0.5791165632760769,0.8843671300597957,0.5015312640550379,True,False
6,58,0.0,1.0,1.0,0.5791165632760793,0.8843671300572603,0.5015312640550377,True,False
6,59,0.0,1.0,1.0,0.5791165632760782,0.884367130057102,0.5015312640550379,True,False
6,60,0.0,1.0,1.0,0.46719539889435696,0.8840774321822233,0.9553971813021939,True,False
6,61,0.0,1.0,1.0,0.6509191474165342,0.80850347351948,0.9498154623167707,True,False
6,62,0.0,1.0,1.0,0.4185276722625442,0.7979721933580609,1.0,True,False
6,63,0.0,1.0,1.0,0.6739863014838908,0.8072423748520099,1.0,True,False
6,64,0.0,1.0,1.0,0.4928314164534996,0.7954072235550296,1.0,True,False
6,65,0.0,1.0,1.0,0.4740010607126512,0.7674724967140516,0.88549974260174,True,False
6,66,0.0,1.0,1.0,0.47400106071265125,0.7674724967141912,0.88549974260174,True,False
6,67,0.0,1.0,1.0,0.47400106071265113,0.7674724967144146,0.88549974260174,True,False
6,68,0.0,1.0,1.0,0.40054175999747804,0.7985073324718793,1.0,True,False
6,69,0.0,1.0,0.9370059211651288,0.2856592611276419,0.906246066951763,0.1830479314722264,True,False
6,70,0.0,1.0,0.9370059211651288,0.2856592611276419,0.9062460669550467,0.1830479314722263,True,False
6,71,0.0,1.0,0.9370059211651288,0.2856592611276419,0.906246066952268,0.18304793147222634,True,False
6,72,0.0,1.0,0.9862170538395008,0.3769698592902644,0.8084901344753934,1.0,True,False
6,73,0.0,1.0,1.0,0.17374532136476328,0.7691856802789115,0.9356141376760928,True,False
6,74,0.0,1.0,0.8274836101644114,0.2077936447038245,0.829933292288991,0.23966811330905272,True,False
6,75,0.0,1.0,0.7865595975469379,0.22473090164214563,0.835241580406477,0.4018747669218938,True,False
6,76,0.0,1.0,0.7865595975469379,0.22473090164212375,0.835241580406477,0.4018747669218938,True,False
6,77,0.0,1.0,0.934697685155166,0.2571282057833383,0.8841943399643953,0.6433687596653793,True,False
6,78,0.0,1.0,0.934697685155166,0.2571282057833383,0.8841943399654256,0.6433687596653792,True,False
6,79,0.0,1.0,0.934697685155166,0.25712820578333834,0.8841943399643953,0.6433687596653793,True,False
6,80,0.0,1.0,0.934697685155166,0.2571282057833383,0.8841943399656778,0.6433687596653793,True,False
6,81,0.0,1.0,0.934697685155166,0.2571282057833383,0.8841943399662325,0.6433687596653793,True,False
6,82,0.0,1.0,0.934697685155166,0.2571282057833384,0.8841943399656778,0.6433687596653791,True,False
6,83,0.0,1.0,0.934697685155166,0.2571282057833383,0.8841943399662325,0.6433687596653793,True,False
6,84,0.0,1.0,0.934697685155166,0.2571282057833384,0.8841943399654256,0.6433687596653791,True,False
7,20,0.0,1.0,0.8195488721804511,0.42089019973868536,0.8303406111320393,1.0,True,False
7,21,0.0,1.0,1.0,0.5791165632760784,0.8843671300654417,0.5015312640550372,True,False
7,22,0.0,1.0,0.7366710358106019,0.32023929839073373,0.7823500216296884,1.0,True,False
7,23,0.0,1.0,1.0,0.57911656327608,0.8843671300646683,0.5015312640550377,True,False
7,24,0.0,1.0,1.0,0.5791165632760791,0.8843671300671256,0.5015312640550375,True,False
7,25,0.0,1.0,1.0,0.5791165632760783,0.8843671300645107,0.5015312640550379,True,False
7,26,0.0,1.0,1.0,0.5791165632760764,0.8843671300694868,0.5015312640550372,True,False
7,27,0.0,1.0,1.0,0.5791165632760764,0.8843671300670166,0.5015312640550383,True,False
7,28,0.0,1.0,1.0,0.5791165632760831,0.8843671300637537,0.5015312640550377,True,False
7,29,0.0,1.0,1.0,0.5791165632760782,0.884367130063852,0.5015312640550379,True,False
7,30,0.0,1.0,1.0,0.5791165632760786,0.8843671300700621,0.5015312640550381,True,False
7,31,0.0,1.0,1.0,0.5791165632760787,0.8843671300640817,0.5015312640550372,True,False
7,32,0.0,1.0,1.0,0.5791165632760803,0.8843671300664909,0.5015312640550372,True,False
7,33,0.0,1.0,1.0,0.5791165632760782,0.8843671300639683,0.5015312640550377,True,False
7,34,0.0,1.0,1.0,0.5791165632760769,0.8843671300666491,0.5015312640550378,True,False
7,35,0.0,1.0,1.0,0.5791165632760781,0.8843671300677695,0.501531264055037,True,False
7,36,0.0,1.0,1.0,0.5791165632760764,0.8843671300687541,0.5015312640550381,True,False
7,37,0.0,1.0,1.0,0.5791165632760834,0.8843671300651857,0.5015312640550383,True,False
7,38,0.0,1.0,1.0,0.5791165632760811,0.8843671300667594,0.5015312640550377,True,False
7,39,0.0,1.0,1.0,0.5791165632760806,0.8843671300641539,0.5015312640550377,True,False
7,40,0.0,1.0,1.0,0.5791165632760727,0.8843671300638436,0.5015312640550378,True,False
7,41,0.0,1.0,1.0,0.5791165632760777,0.8843671300652929,0.5015312640550372,True,False
7,42,0.0,1.0,1.0,0.5791165632760771,0.8843671300647207,0.5015312640550372,True,False
7,43,0.0,1.0,1.0,0.579116563276077,0.8843671300672528,0.5015312640550373,True,False
7,44,0.0,1.0,1.0,0.579116563276083,0.8843671300649885,0.5015312640550375,True,False
7,45,0.0,1.0,1.0,0.5791165632760797,0.8843671300685457,0.5015312640550381,True,False
7,46,0.0,1.0,1.0,0.5791165632760811,0.8843671300673155,0.5015312640550381,True,False
7,47,0.0,1.0,1.0,0.5791165632760824,0.8843671300675408,0.501531264055037,True,False
7,48,0.0,1.0,1.0,0.5791165632760823,0.8843671300638842,0.5015312640550386,True,False
7,49,0.0,1.0,1.0,0.5791165632760806,0.8843671300700727,0.5015312640550372,True,False
7,50,0.0,1.0,1.0,0.5791165632760795,0.8843671300620359,0.5015312640550377,True,False
7,51,0.0,1.0,1.0,0.57911656327608,0.8843671300665565,0.5015312640550377,True,False
7,52,0.0,1.0,1.0,0.5791165632760739,0.8843671300644947,0.5015312640550376,True,False
7,53,0.0,1.0,1.0,0.5791165632760799,0.8843671300665826,0.5015312640550372,True,False
7,54,0.0,1.0,1.0,0.579116563276084,0.8843671300675969,0.5015312640550371,True,False
7,55,0.0,1.0,1.0,0.5791165632760775,0.8843671300685916,0.5015312640550381,True,False
7,56,0.0,1.0,1.0,0.5791165632760804,0.88436713006528,0.5015312640550377,True,False
7,57,0.0,1.0,1.0,0.5791165632760771,0.8843671300667475,0.5015312640550377,True,False
7,58,0.0,1.0,1.0,0.5791165632760794,0.884367130064212,0.5015312640550375,True,False
7,59,0.0,1.0,1.0,0.5791165632760784,0.8843671300640538,0.5015312640550377,True,False
7,60,0.0,1.0,1.0,0.4671953988943579,0.8840774321928854,0.9553971813021941,True,False
7,61,0.0,1.0,1.0,0.6509191474165348,0.8085034735231048,0.9498154623167708,True,False
7,62,0.0,1.0,1.0,0.4185276722625447,0.7979721933687229,1.0,True,False
7,63,0.0,1.0,1.0,0.6739863014838906,0.8072423748626719,1.0,True,False
7,64,0.0,1.0,1.0,0.49283141645350015,0.7954072235656916,1.0,True,False
7,65,0.0,1.0,1.0,0.4740010607126517,0.7674724967247136,0.8854997426017402,True,False
7,66,0.0,1.0,1.0,0.4740010607126517,0.7674724967248532,0.8854997426017402,True,False
7,67,0.0,1.0,1.0,0.47400106071265163,0.7674724967250767,0.8854997426017402,True,False
7,68,0.0,1.0,1.0,0.4005417599974785,0.7985073324825414,1.0,True,False
7,69,0.0,1.0,0.9370059211651288,0.2856592611276422,0.9062460669624252,0.18304793147222662,True,False
7,70,0.0,1.0,0.9370059211651288,0.2856592611276422,0.9062460669657088,0.18304793147222653,True,False
7,71,0.0,1.0,0.9370059211651288,0.2856592611276422,0.90624606696293,0.18304793147222656,True,False
7,72,0.0,1.0,0.9862170538395008,0.3769698592902649,0.8084901344860554,1.0,True,False
7,73,0.0,1.0,1.0,0.173745321364763,0.7691856802908775,0.9356141376760928,True,False
7,74,0.0,1.0,0.8274836101644114,0.20779364470382455,0.8299332922996531,0.23966811330905222,True,False
7,75,0.0,1.0,0.7865595975469379,0.22473090164214668,0.835241580417139,0.40187476692189333,True,False
7,76,0.0,1.0,0.7865595975469379,0.22473090164212484,0.835241580417139,0.4018747669218932,True,False
7,77,0.0,1.0,0.934697685155166,0.25712820578333834,0.8841943399750574,0.6433687596653789,True,False
7,78,0.0,1.0,0.934697685155166,0.2571282057833384,0.8841943399760877,0.6433687596653788,True,False
7,79,0.0,1.0,0.934697685155166,0.2571282057833384,0.8841943399750573,0.6433687596653789,True,False
7,80,0.0,1.0,0.934697685155166,0.2571282057833384,0.8841943399763398,0.6433687596653789,True,False
7,81,0.0,1.0,0.934697685155166,0.2571282057833384,0.8841943399768946,0.6433687596653789,True,False
7,82,0.0,1.0,0.934697685155166,0.25712820578333845,0.8841943399763398,0.6433687596653787,True,False
7,83,0.0,1.0,0.934697685155166,0.2571282057833384,0.8841943399768946,0.6433687596653789,True,False
7,84,0.0,1.0,0.934697685155166,0.25712820578333845,0.8841943399760877,0.6433687596653788,True,False
8,20,0.0,1.0,0.8195488721804511,0.4208901997386826,0.8303406111070702,1.0,True,False
8,21,0.0,1.0,1.0,0.5791165632760774,0.8843671300394068,0.5015312640550367,True,False
8,22,0.0,1.0,0.7366710358106019,0.32023929839073084,0.7823500215955171,1.0,True,False
8,23,0.0,1.0,1.0,0.5791165632760791,0.8843671300386335,0.5015312640550372,True,False
8,24,0.0,1.0,1.0,0.5791165632760782,0.8843671300410909,0.501531264055037,True,False
8,25,0.0,1.0,1.0,0.5791165632760773,0.8843671300384759,0.5015312640550372,True,False
8,26,0.0,1.0,1.0,0.5791165632760754,0.884367130043452,0.5015312640550367,True,False
8,27,0.0,1.0,1.0,0.5791165632760755,0.8843671300409819,0.5015312640550378,True,False
8,28,0.0,1.0,1.0,0.5791165632760822,0.8843671300377188,0.5015312640550371,True,False
8,29,0.0,1.0,1.0,0.5791165632760773,0.8843671300378172,0.5015312640550373,True,False
8,30,0.0,1.0,1.0,0.5791165632760777,0.8843671300440273,0.5015312640550377,True,False
8,31,0.0,1.0,1.0,0.5791165632760777,0.884367130038047,0.5015312640550367,True,False
8,32,0.0,1.0,1.0,0.5791165632760794,0.8843671300404562,0.5015312640550368,True,False
8,33,0.0,1.0,1.0,0.5791165632760773,0.8843671300379334,0.5015312640550372,True,False
8,34,0.0,1.0,1.0,0.579116563276076,0.8843671300406144,0.5015312640550373,True,False
8,35,0.0,1.0,1.0,0.5791165632760771,0.8843671300417347,0.5015312640550365,True,False
8,36,0.0,1.0,1.0,0.5791165632760754,0.8843671300427194,0.5015312640550376,True,False
8,37,0.0,1.0,1.0,0.5791165632760824,0.8843671300391509,0.5015312640550378,True,False
8,38,0.0,1.0,1.0,0.5791165632760801,0.8843671300407245,0.5015312640550371,True,False
8,39,0.0,1.0,1.0,0.5791165632760796,0.8843671300381192,0.5015312640550371,True,False
8,40,0.0,1.0,1.0,0.5791165632760717,0.8843671300378088,0.5015312640550372,True,False
8,41,0.0,1.0,1.0,0.5791165632760769,0.884367130039258,0.5015312640550368,True,False
8,42,0.0,1.0,1.0,0.5791165632760762,0.884367130038686,0.5015312640550367,True,False
8,43,0.0,1.0,1.0,0.5791165632760761,0.884367130041218,0.5015312640550368,True,False
8,44,0.0,1.0,1.0,0.5791165632760821,0.8843671300389536,0.501531264055037,True,False
8,45,0.0,1.0,1.0,0.5791165632760789,0.884367130042511,0.5015312640550377,True,False
8,46,0.0,1.0,1.0,0.5791165632760802,0.8843671300412806,0.5015312640550376,True,False
8,47,0.0,1.0,1.0,0.5791165632760815,0.884367130041506,0.5015312640550365,True,False
8,48,0.0,1.0,1.0,0.5791165632760814,0.8843671300378494,0.501531264055038,True,False
8,49,0.0,1.0,1.0,0.5791165632760797,0.884367130044038,0.5015312640550368,True,False
8,50,0.0,1.0,1.0,0.5791165632760786,0.8843671300360011,0.5015312640550372,True,False
8,51,0.0,1.0,1.0,0.5791165632760791,0.8843671300405218,0.5015312640550371,True,False
8,52,0.0,1.0,1.0,0.5791165632760729,0.8843671300384599,0.501531264055037,True,False
8,53,0.0,1.0,1.0,0.5791165632760789,0.8843671300405478,0.5015312640550366,True,False
8,54,0.0,1.0,1.0,0.5791165632760831,0.8843671300415621,0.5015312640550366,True,False
8,55,0.0,1.0,1.0,0.5791165632760766,0.8843671300425568,0.5015312640550377,True,False
8,56,0.0,1.0,1.0,0.5791165632760794,0.8843671300392452,0.5015312640550371,True,False
8,57,0.0,1.0,1.0,0.5791165632760762,0.8843671300407127,0.5015312640550372,True,False
8,58,0.0,1.0,1.0,0.5791165632760785,0.8843671300381772,0.501531264055037,True,False
8,59,0.0,1.0,1.0,0.5791165632760775,0.8843671300380189,0.5015312640550372,True,False
8,60,0.0,1.0,1.0,0.4671953988943536,0.8840774321679163,0.9553971813021938,True,False
8,61,0.0,1.0,1.0,0.650919147416532,0.808503473480468,0.9498154623167707,True,False
8,62,0.0,1.0,1.0,0.41852767226254184,0.797972193343754,1.0,True,False
8,63,0.0,1.0,1.0,0.6739863014838914,0.8072423748377029,1.0,True,False
8,64,0.0,1.0,1.0,0.49283141645349726,0.7954072235407227,1.0,True,False
8,65,0.0,1.0,1.0,0.47400106071264947,0.7674724966997446,0.88549974260174,True,False
8,66,0.0,1.0,1.0,0.47400106071264947,0.7674724966998843,0.88549974260174,True,False
8,67,0.0,1.0,1.0,0.47400106071264947,0.7674724967001076,0.88549974260174,True,False
8,68,0.0,1.0,1.0,0.400541759997476,0.7985073324575724,1.0,True,False
8,69,0.0,1.0,0.9370059211651288,0.28565926112764095,0.9062460669374561,0.183047931472227,True,False
8,70,0.0,1.0,0.9370059211651288,0.28565926112764095,0.9062460669407397,0.18304793147222695,True,False
8,71,0.0,1.0,0.9370059211651288,0.28565926112764095,0.9062460669379611,0.18304793147222698,True,False
8,72,0.0,1.0,0.9862170538395008,0.376969859290262,0.8084901344610864,1.0,True,False
8,73,0.0,1.0,1.0,0.17374532136476378,0.7691856802966832,0.9356141376760928,True,False
8,74,0.0,1.0,0.8274836101644114,0.20779364470382464,0.8299332922746842,0.23966811330905202,True,False
8,75,0.0,1.0,0.7865595975469379,0.22473090164214135,0.8352415803921701,0.4018747669218931,True,False
8,76,0.0,1.0,0.7865595975469379,0.2247309016421195,0.8352415803921701,0.4018747669218931,True,False
8,77,0.0,1.0,0.934697685155166,0.2571282057833381,0.8841943399500883,0.6433687596653787,True,False
8,78,0.0,1.0,0.934697685155166,0.25712820578333817,0.8841943399511186,0.6433687596653787,True,False
8,79,0.0,1.0,0.934697685155166,0.25712820578333817,0.8841943399500883,0.6433687596653787,True,False
8,80,0.0,1.0,0.934697685155166,0.25712820578333817,0.8841943399513709,0.6433687596653789,True,False
8,81,0.0,1.0,0.934697685155166,0.25712820578333817,0.8841943399519255,0.6433687596653789,True,False
8,82,0.0,1.0,0.934697685155166,0.2571282057833382,0.8841943399513708,0.6433687596653787,True,False
8,83,0.0,1.0,0.934697685155166,0.25712820578333817,0.8841943399519255,0.6433687596653789,True,False
8,84,0.0,1.0,0.934697685155166,0.2571282057833382,0.8841943399511186,0.6433687596653787,True,False
9,20,0.0,1.0,0.8195488721804511,0.42089019973868447,0.830340611109881,1.0,True,False
9,21,0.0,1.0,1.0,0.5791165632760785,0.8843671300395576,0.5015312640550365,True,False
9,22,0.0,1.0,0.7366710358106019,0.3202392983907328,0.7823500216161647,1.0,True,False
9,23,0.0,1.0,1.0,0.5791165632760802,0.8843671300387843,0.501531264055037,True,False
9,24,0.0,1.0,1.0,0.5791165632760793,0.8843671300412417,0.5015312640550368,True,False
9,25,0.0,1.0,1.0,0.5791165632760785,0.8843671300386267,0.501531264055037,True,False
9,26,0.0,1.0,1.0,0.5791165632760766,0.8843671300436028,0.5015312640550363,True,False
9,27,0.0,1.0,1.0,0.5791165632760766,0.8843671300411327,0.5015312640550376,True,False
9,28,0.0,1.0,1.0,0.5791165632760833,0.8843671300378696,0.5015312640550369,True,False
9,29,0.0,1.0,1.0,0.5791165632760784,0.884367130037968,0.501531264055037,True,False
9,30,0.0,1.0,1.0,0.5791165632760789,0.8843671300441781,0.5015312640550375,True,False
9,31,0.0,1.0,1.0,0.579116563276079,0.8843671300381978,0.5015312640550365,True,False
9,32,0.0,1.0,1.0,0.5791165632760805,0.884367130040607,0.5015312640550366,True,False
9,33,0.0,1.0,1.0,0.5791165632760784,0.8843671300380842,0.501531264055037,True,False
9,34,0.0,1.0,1.0,0.5791165632760771,0.8843671300407652,0.501531264055037,True,False
9,35,0.0,1.0,1.0,0.5791165632760783,0.8843671300418855,0.5015312640550362,True,False
9,36,0.0,1.0,1.0,0.5791165632760766,0.8843671300428702,0.5015312640550373,True,False
9,37,0.0,1.0,1.0,0.5791165632760836,0.8843671300393017,0.5015312640550376,True,False
9,38,0.0,1.0,1.0,0.5791165632760813,0.8843671300408753,0.5015312640550369,True,False
9,39,0.0,1.0,1.0,0.5791165632760807,0.8843671300382699,0.5015312640550369,True,False
9,40,0.0,1.0,1.0,0.579116563276073,0.8843671300379595,0.501531264055037,True,False
9,41,0.0,1.0,1.0,0.579116563276078,0.8843671300394088,0.5015312640550366,True,False
9,42,0.0,1.0,1.0,0.5791165632760773,0.8843671300388367,0.5015312640550365,True,False
9,43,0.0,1.0,1.0,0.5791165632760772,0.8843671300413688,0.5015312640550366,True,False
9,44,0.0,1.0,1.0,0.5791165632760832,0.8843671300391044,0.5015312640550368,True,False
9,45,0.0,1.0,1.0,0.57911656327608,0.8843671300426617,0.5015312640550375,True,False
9,46,0.0,1.0,1.0,0.5791165632760813,0.8843671300414314,0.5015312640550373,True,False
9,47,0.0,1.0,1.0,0.5791165632760826,0.8843671300416568,0.5015312640550362,True,False
9,48,0.0,1.0,1.0,0.5791165632760825,0.8843671300380002,0.5015312640550378,True,False
9,49,0.0,1.0,1.0,0.5791165632760809,0.8843671300441887,0.5015312640550366,True,False
9,50,0.0,1.0,1.0,0.5791165632760797,0.8843671300361519,0.501531264055037,True,False
9,51,0.0,1.0,1.0,0.5791165632760802,0.8843671300406726,0.5015312640550369,True,False
9,52,0.0,1.0,1.0,0.5791165632760741,0.8843671300386107,0.5015312640550368,True,False
9,53,0.0,1.0,1.0,0.5791165632760801,0.8843671300406986,0.5015312640550365,True,False
9,54,0.0,1.0,1.0,0.5791165632760842,0.8843671300417129,0.5015312640550363,True,False
9,55,0.0,1.0,1.0,0.5791165632760777,0.8843671300427076,0.5015312640550375,True,False
9,56,0.0,1.0,1.0,0.5791165632760806,0.8843671300393959,0.5015312640550369,True,False
9,57,0.0,1.0,1.0,0.5791165632760773,0.8843671300408634,0.501531264055037,True,False
9,58,0.0,1.0,1.0,0.5791165632760796,0.884367130038328,0.5015312640550368,True,False
9,59,0.0,1.0,1.0,0.5791165632760786,0.8843671300381697,0.5015312640550369,True,False
9,60,0.0,1.0,1.0,0.4671953988943574,0.8840774321707271,0.9553971813021941,True,False
9,61,0.0,1.0,1.0,0.6509191474165338,0.8085034735030795,0.949815462316771,True,False
9,62,0.0,1.0,1.0,0.41852767226254367,0.7979721933465647,1.0,True,False
9,63,0.0,1.0,1.0,0.6739863014838902,0.8072423748405136,1.0,True,False
9,64,0.0,1.0,1.0,0.4928314164534992,0.7954072235435333,1.0,True,False
9,65,0.0,1.0,1.0,0.474001060712651,0.7674724967025554,0.8854997426017404,True,False
9,66,0.0,1.0,1.0,0.474001060712651,0.7674724967026949,0.8854997426017404,True,False
9,67,0.0,1.0,1.0,0.474001060712651,0.7674724967029184,0.8854997426017404,True,False
9,68,0.0,1.0,1.0,0.40054175999747754,0.7985073324603832,1.0,True,False
9,69,0.0,1.0,0.9370059211651288,0.2856592611276424,0.9062460669402669,0.18304793147222734,True,False
9,70,0.0,1.0,0.9370059211651288,0.2856592611276424,0.9062460669435505,0.1830479314722273,True,False
9,71,0.0,1.0,0.9370059211651288,0.2856592611276424,0.9062460669407717,0.18304793147222734,True,False
9,72,0.0,1.0,0.9862170538395008,0.37696985929026394,0.8084901344638972,1.0,True,False
9,73,0.0,1.0,1.0,0.1737453213647625,0.7691856803056704,0.9356141376760928,True,False
9,74,0.0,1.0,0.8274836101644114,0.20779364470382514,0.8299332922774949,0.23966811330905116,True,False
9,75,0.0,1.0,0.7865595975469379,0.22473090164214568,0.8352415803949809,0.4018747669218923,True,False
9,76,0.0,1.0,0.7865595975469379,0.2247309016421238,0.8352415803949808,0.4018747669218923,True,False
9,77,0.0,1.0,0.934697685155166,0.25712820578333884,0.8841943399528991,0.6433687596653778,True,False
9,78,0.0,1.0,0.934697685155166,0.25712820578333884,0.8841943399539294,0.6433687596653778,True,False
9,79,0.0,1.0,0.934697685155166,0.2571282057833389,0.8841943399528991,0.6433687596653778,True,False
9,80,0.0,1.0,0.934697685155166,0.25712820578333884,0.8841943399541815,0.6433687596653779,True,False
9,81,0.0,1.0,0.934697685155166,0.25712820578333884,0.8841943399547363,0.6433687596653778,True,False
9,82,0.0,1.0,0.934697685155166,0.25712820578333895,0.8841943399541815,0.6433687596653778,True,False
9,83,0.0,1.0,0.934697685155166,0.25712820578333884,0.8841943399547363,0.6433687596653778,True,False
9,84,0.0,1.0,0.934697685155166,0.25712820578333895,0.8841943399539294,0.6433687596653778,True,False
10,20,0.0,1.0,0.8195488721804511,0.4208901997386826,0.8303406111046971,1.0,True,False
10,21,0.0,1.0,1.0,0.5791165632760775,0.884367130038331,0.5015312640550372,True,False
10,22,0.0,1.0,0.7366710358106019,0.32023929839073084,0.7823500215890693,1.0,True,False
10,23,0.0,1.0,1.0,0.5791165632760791,0.8843671300375576,0.5015312640550377,True,False
10,24,0.0,1.0,1.0,0.5791165632760782,0.8843671300400151,0.5015312640550375,True,False
10,25,0.0,1.0,1.0,0.5791165632760774,0.8843671300374001,0.5015312640550379,True,False
10,26,0.0,1.0,1.0,0.5791165632760755,0.8843671300423762,0.5015312640550372,True,False
10,27,0.0,1.0,1.0,0.5791165632760755,0.884367130039906,0.5015312640550383,True,False
10,28,0.0,1.0,1.0,0.5791165632760822,0.884367130036643,0.5015312640550377,True,False
10,29,0.0,1.0,1.0,0.5791165632760773,0.8843671300367414,0.5015312640550379,True,False
10,30,0.0,1.0,1.0,0.5791165632760777,0.8843671300429514,0.5015312640550381,True,False
10,31,0.0,1.0,1.0,0.5791165632760779,0.8843671300369711,0.5015312640550372,True,False
10,32,0.0,1.0,1.0,0.5791165632760795,0.8843671300393804,0.5015312640550373,True,False
10,33,0.0,1.0,1.0,0.5791165632760773,0.8843671300368576,0.5015312640550377,True,False
10,34,0.0,1.0,1.0,0.5791165632760761,0.8843671300395386,0.5015312640550378,True,False
10,35,0.0,1.0,1.0,0.5791165632760772,0.8843671300406588,0.501531264055037,True,False
10,36,0.0,1.0,1.0,0.5791165632760755,0.8843671300416435,0.5015312640550381,True,False
10,37,0.0,1.0,1.0,0.5791165632760825,0.8843671300380751,0.5015312640550383,True,False
10,38,0.0,1.0,1.0,0.5791165632760802,0.8843671300396487,0.5015312640550377,True,False
10,39,0.0,1.0,1.0,0.5791165632760797,0.8843671300370433,0.5015312640550377,True,False
10,40,0.0,1.0,1.0,0.5791165632760719,0.884367130036733,0.5015312640550378,True,False
10,41,0.0,1.0,1.0,0.579116563276077,0.8843671300381822,0.5015312640550373,True,False
10,42,0.0,1.0,1.0,0.5791165632760762,0.88436713003761,0.5015312640550372,True,False
10,43,0.0,1.0,1.0,0.5791165632760762,0.8843671300401422,0.5015312640550373,True,False
10,44,0.0,1.0,1.0,0.5791165632760821,0.8843671300378778,0.5015312640550376,True,False
10,45,0.0,1.0,1.0,0.5791165632760789,0.8843671300414351,0.5015312640550381,True,False
10,46,0.0,1.0,1.0,0.5791165632760802,0.8843671300402048,0.5015312640550381,True,False
10,47,0.0,1.0,1.0,0.5791165632760815,0.8843671300404301,0.501531264055037,True,False
10,48,0.0,1.0,1.0,0.5791165632760814,0.8843671300367736,0.5015312640550386,True,False
10,49,0.0,1.0,1.0,0.5791165632760797,0.8843671300429621,0.5015312640550372,True,False
10,50,0.0,1.0,1.0,0.5791165632760786,0.8843671300349253,0.5015312640550377,True,False
10,51,0.0,1.0,1.0,0.5791165632760791,0.8843671300394459,0.5015312640550377,True,False
10,52,0.0,1.0,1.0,0.579116563276073,0.8843671300373841,0.5015312640550376,True,False
10,53,0.0,1.0,1.0,0.579116563276079,0.884367130039472,0.5015312640550372,True,False
10,54,0.0,1.0,1.0,0.5791165632760831,0.8843671300404863,0.5015312640550371,True,False
10,55,0.0,1.0,1.0,0.5791165632760767,0.884367130041481,0.5015312640550381,True,False
10,56,0.0,1.0,1.0,0.5791165632760795,0.8843671300381694,0.5015312640550377,True,False
10,57,0.0,1.0,1.0,0.5791165632760762,0.8843671300396369,0.5015312640550377,True,False
10,58,0.0,1.0,1.0,0.5791165632760786,0.8843671300371014,0.5015312640550375,True,False
10,59,0.0,1.0,1.0,0.5791165632760776,0.8843671300369431,0.5015312640550377,True,False
10,60,0.0,1.0,1.0,0.46719539889435346,0.8840774321655432,0.9553971813021941,True,False
10,61,0.0,1.0,1.0,0.6509191474165321,0.808503473475674,0.9498154623167708,True,False
10,62,0.0,1.0,1.0,0.41852767226254195,0.7979721933413809,1.0,True,False
10,63,0.0,1.0,1.0,0.6739863014838915,0.8072423748353298,1.0,True,False
10,64,0.0,1.0,1.0,0.4928314164534973,0.7954072235383496,1.0,True,False
10,65,0.0,1.0,1.0,0.47400106071264936,0.7674724966973715,0.8854997426017402,True,False
10,66,0.0,1.0,1.0,0.47400106071264936,0.7674724966975112,0.8854997426017402,True,False
10,67,0.0,1.0,1.0,0.4740010607126493,0.7674724966977345,0.8854997426017402,True,False
10,68,0.0,1.0,1.0,0.4005417599974761,0.7985073324551993,1.0,True,False
10,69,0.0,1.0,0.9370059211651288,0.2856592611276409,0.906246066935083,0.18304793147222653,True,False
10,70,0.0,1.0,0.9370059211651288,0.2856592611276409,0.9062460669383666,0.18304793147222653,True,False
10,71,0.0,1.0,0.9370059211651288,0.2856592611276409,0.906246066935588,0.18304793147222653,True,False
10,72,0.0,1.0,0.9862170538395008,0.37696985929026205,0.8084901344587133,1.0,True,False
10,73,0.0,1.0,1.0,0.1737453213647639,0.7691856802923847,0.9356141376760928,True,False
10,74,0.0,1.0,0.8274836101644114,0.20779364470382455,0.829933292272311,0.23966811330905222,True,False
10,75,0.0,1.0,0.7865595975469379,0.22473090164214146,0.835241580389797,0.4018747669218932,True,False
10,76,0.0,1.0,0.7865595975469379,0.2247309016421196,0.835241580389797,0.4018747669218932,True,False
10,77,0.0,1.0,0.934697685155166,0.25712820578333806,0.8841943399477152,0.6433687596653789,True,False
